chunk_index,entry_threshold,exit_threshold,total_return_pct,avg_return_pct,num_trades,timestamp
222,1.1355714313685894,-2.550964342430234,-0.02,-0.02,1,2021-01-05 14:01:15
223,1.3355714343488216,-2.3509643394500017,-0.02,-0.02,1,2021-01-05 14:02:55
224,1.1355714313685894,-2.550964342430234,-0.02,-0.02,1,2021-01-05 14:04:30
225,1.3355714343488216,-2.443979674950242,-0.02,-0.02,1,2021-01-05 14:07:54
226,1.1355714313685894,-2.624608928337693,-0.02,-0.02,1,2021-01-05 14:11:42
227,1.324247669428587,-2.424608925357461,0.0,0.0,0,2021-01-05 14:13:59
228,1.1242476664483547,-2.624608928337693,-0.02,-0.02,1,2021-01-05 14:17:29
229,0.9242476634681225,-2.8246089313179255,-0.02,-0.02,1,2021-01-05 14:23:20
230,1.1242476664483547,-2.624608928337693,0.0,0.0,0,2021-01-05 14:29:09
231,1.324247669428587,-2.8246089313179255,-0.02,-0.02,1,2021-01-05 14:34:19
232,1.1242476664483547,-2.624608928337693,-0.02,-0.02,1,2021-01-05 14:39:18
233,1.3048034869134426,-2.652590511366725,-0.02,-0.02,1,2021-01-05 14:42:35
234,1.1048034839332104,-2.4525905083864927,-0.02,-0.02,1,2021-01-05 14:44:08
235,1.2672115676105022,-2.652590511366725,-0.02,-0.02,1,2021-01-05 14:45:13
236,1.06721156463027,-2.717133415862918,-0.02,-0.02,1,2021-01-05 14:46:41
237,0.8672115616500378,-2.91713341884315,-0.02,-0.02,1,2021-01-05 14:48:55
238,0.6672115586698055,-2.717133415862918,-0.02,-0.02,1,2021-01-05 14:51:12
239,0.4672115556895733,-2.5171334128826857,-0.02,-0.02,1,2021-01-05 14:52:09
240,0.6672115586698055,-2.717133415862918,-0.02,-0.02,1,2021-01-05 14:53:22
241,0.4672115556895733,-2.903523800894618,-0.02,-0.02,1,2021-01-05 14:57:01
242,0.26721155270934105,-3.1035238038748503,-0.02,-0.02,1,2021-01-05 14:59:20
243,0.4672115556895733,-2.903523800894618,-0.02,-0.02,1,2021-01-05 15:00:26
244,0.6672115586698055,-3.1035238038748503,-0.02,-0.02,1,2021-01-05 15:02:23
245,0.4672115556895733,-3.3035238068550825,-0.02,-0.02,1,2021-01-05 15:05:51
246,0.6672115586698055,-3.5035238098353148,-0.02,-0.02,1,2021-01-05 15:09:19
247,0.4672115556895733,-3.3035238068550825,-0.02,-0.02,1,2021-01-05 15:13:47
248,0.26721155270934105,-3.1035238038748503,-0.02,-0.02,1,2021-01-05 15:19:26
249,0.06721154972910881,-3.049527058377862,-0.02,-0.02,1,2021-01-05 15:23:08
250,0.26721155270934105,-3.249527061358094,-0.02,-0.02,1,2021-01-05 15:28:12
251,0.4672115556895733,-3.4495270643383265,-0.02,-0.02,1,2021-01-05 15:33:18
252,0.26721155270934105,-3.6495270673185587,-0.02,-0.02,1,2021-01-05 15:38:11
253,0.4672115556895733,-3.849527070298791,-0.02,-0.02,1,2021-01-05 15:43:33
254,0.26721155270934105,-3.6495270673185587,-0.02,-0.02,1,2021-01-05 15:51:29
255,0.4672115556895733,-3.6763688754290342,-0.02,-0.02,1,2021-01-05 15:58:37
256,0.26721155270934105,-3.8763688784092665,-0.02,-0.02,1,2021-01-05 16:01:40
257,0.23390180245041847,-3.6763688754290342,-0.02,-0.02,1,2021-01-05 16:03:47
258,0.4339018054306507,-3.8763688784092665,-0.02,-0.02,1,2021-01-05 16:06:46
259,0.5887412019073963,-4.0,-0.02,-0.02,1,2021-01-05 16:10:20
260,0.3887411989271641,-3.7999999970197678,-0.02,-0.02,1,2021-01-05 16:12:49
261,0.18874119594693184,-4.0,-0.02,-0.02,1,2021-01-05 16:15:38
262,0.0795070193707943,-3.7999999970197678,-0.02,-0.02,1,2021-01-05 16:16:53
263,0.003817494958639145,-3.8811643570661545,-0.02,-0.02,1,2021-01-05 16:18:17
264,0.20381749793887138,-3.6811643540859222,-0.02,-0.02,1,2021-01-05 16:19:32
265,0.32561083510518074,-3.48116435110569,-0.02,-0.02,1,2021-01-05 16:21:52
266,0.1256108321249485,-3.2811643481254578,-0.02,-0.02,1,2021-01-05 16:24:16
267,0.32561083510518074,-3.48116435110569,-0.02,-0.02,1,2021-01-05 16:26:13
268,0.1256108321249485,-3.2811643481254578,-0.02,-0.02,1,2021-01-05 16:29:41
269,0.0,-3.3475897014141083,-0.02,-0.02,1,2021-01-05 16:33:30
270,0.20000000298023224,-3.147589698433876,-0.02,-0.02,1,2021-01-05 16:37:23
271,0.0,-2.947589695453644,-0.02,-0.02,1,2021-01-05 16:39:03
272,0.0,-2.916825771331787,-0.02,-0.02,1,2021-01-05 16:44:35
273,0.0,-3.1168257743120193,-0.02,-0.02,1,2021-01-05 16:49:53
274,0.0,-2.916825771331787,-0.02,-0.02,1,2021-01-05 16:56:54
275,0.0,-2.716825768351555,-0.02,-0.02,1,2021-01-05 17:00:38
276,0.18648801743984222,-2.653547912836075,-0.02,-0.02,1,2021-01-05 17:04:53
277,0.0,-2.6095750480890274,-0.02,-0.02,1,2021-01-05 17:09:39
278,0.0,-2.8095750510692596,-0.02,-0.02,1,2021-01-05 17:15:25
279,0.20000000298023224,-3.009575054049492,-0.02,-0.02,1,2021-01-05 17:22:28
280,0.0,-2.8095750510692596,-0.02,-0.02,1,2021-01-05 17:28:27
281,0.16048015654087067,-2.6095750480890274,-0.02,-0.02,1,2021-01-05 17:33:10
282,0.0,-2.8095750510692596,-0.02,-0.02,1,2021-01-05 17:39:08
283,0.0,-3.009575054049492,-0.02,-0.02,1,2021-01-05 17:46:11
284,0.20000000298023224,-2.8095750510692596,-0.02,-0.02,1,2021-01-05 17:51:27
285,0.32090388238430023,-2.8423878476023674,-0.02,-0.02,1,2021-01-05 17:56:14
286,0.120903879404068,-2.8713449761271477,-0.02,-0.02,1,2021-01-05 17:58:05
287,0.32090388238430023,-2.6713449731469154,-0.02,-0.02,1,2021-01-05 18:00:00
288,0.12667424976825714,-2.471344970166683,-0.02,-0.02,1,2021-01-05 18:02:03
289,0.3266742527484894,-2.271344967186451,-0.02,-0.02,1,2021-01-05 18:05:29
290,0.12667424976825714,-2.471344970166683,-0.02,-0.02,1,2021-01-05 18:07:10
291,0.3266742527484894,-2.6713449731469154,-0.02,-0.02,1,2021-01-05 18:09:47
292,0.5266742557287216,-2.471344970166683,-0.02,-0.02,1,2021-01-05 18:10:15
293,0.7266742587089539,-2.271344967186451,-0.02,-0.02,1,2021-01-05 18:11:30
294,0.5266742557287216,-2.0713449642062187,-0.02,-0.02,1,2021-01-05 18:12:44
295,0.42936553806066513,-2.271344967186451,-0.02,-0.02,1,2021-01-05 18:14:15
296,0.2293655350804329,-2.1217086985707283,-0.02,-0.02,1,2021-01-05 18:15:31
297,0.029365532100200653,-2.3217087015509605,-0.02,-0.02,1,2021-01-05 18:17:06
298,0.2293655350804329,-2.1217086985707283,-0.02,-0.02,1,2021-01-05 18:19:44
299,0.029365532100200653,-1.921708695590496,-0.02,-0.02,1,2021-01-05 18:21:56
300,0.2293655350804329,-2.1217086985707283,-0.02,-0.02,1,2021-01-05 18:25:38
301,0.029365532100200653,-2.3217087015509605,-0.02,-0.02,1,2021-01-05 18:29:07
302,0.0,-2.521708704531193,-0.02,-0.02,1,2021-01-05 18:33:52
303,0.0,-2.721708707511425,-0.02,-0.02,1,2021-01-05 18:39:43
304,0.0,-2.9217087104916573,-0.02,-0.02,1,2021-01-05 18:40:59
305,0.20000000298023224,-2.721708707511425,-0.02,-0.02,1,2021-01-05 18:42:57
306,0.4000000059604645,-2.521708704531193,-0.02,-0.02,1,2021-01-05 18:45:17
